548.31	-96.09	311.52								
548.31	-119.1	303.46								
548.31	-141.45	293.72								
548.31	-163	282.32								
548.31	-183.64	269.35								
548.31	-203.26	254.88								
548.31	-221.74	238.97								
548.31	-238.97	221.74								
548.31	-254.88	203.26								
548.31	-269.35	183.64								
548.31	-282.32	163								
548.31	-293.72	141.45								
548.31	-303.46	119.1								
548.31	-311.52	96.09								
548.31	-317.83	72.542								
548.31	-322.36	48.588								
548.31	-325.09	24.362								
548.31	-326	2.00E-14								
548.31	-325.09	-24.362								
548.31	-322.36	-48.588								
548.31	-317.83	-72.542								
548.31	-311.52	-96.09								
548.31	-303.46	-119.1								
548.31	-293.72	-141.45								
548.31	-282.32	-163								
548.31	-269.35	-183.64								
548.31	-254.88	-203.26								
548.31	-238.97	-221.74								
548.31	-221.74	-238.97								
548.31	-203.26	-254.88								
548.31	-183.64	-269.35								
548.31	-163	-282.32								
548.31	-141.45	-293.72								
548.31	-119.1	-303.46								
548.31	-96.09	-311.52								
548.31	-72.542	-317.83								
548.31	-48.588	-322.36								
548.31	-24.362	-325.09								
523.38	-24.362	325.09								
523.38	-48.588	322.36								
523.38	-72.542	317.83								
523.38	-96.09	311.52								
523.38	-119.1	303.46								
523.38	-141.45	293.72								
523.38	-163	282.32								
523.38	-183.64	269.35								
523.38	-203.26	254.88								
523.38	-221.74	238.97								
523.38	-238.97	221.74								
523.38	-254.88	203.26								
523.38	-269.35	183.64								
523.38	-282.32	163								
523.38	-293.72	141.45								
523.38	-303.46	119.1								
523.38	-311.52	96.09								
523.38	-317.83	72.542								
523.38	-322.36	48.588								
523.38	-325.09	24.362								
523.38	-326	2.00E-14								
523.38	-325.09	-24.362								
523.38	-322.36	-48.588								
523.38	-317.83	-72.542								
523.38	-311.52	-96.09								
523.38	-303.46	-119.1								
523.38	-293.72	-141.45								
523.38	-282.32	-163								
523.38	-269.35	-183.64								
523.38	-254.88	-203.26								
523.38	-238.97	-221.74								
523.38	-221.74	-238.97								
523.38	-203.26	-254.88								
523.38	-183.64	-269.35								
523.38	-163	-282.32								
523.38	-141.45	-293.72								
523.38	-119.1	-303.46								
523.38	-96.09	-311.52								
523.38	-72.542	-317.83								
523.38	-48.588	-322.36								
523.38	-24.362	-325.09								
498.46	-24.362	325.09								
498.46	-48.588	322.36								
498.46	-72.542	317.83								
498.46	-96.09	311.52								
498.46	-119.1	303.46								
498.46	-141.45	293.72								
498.46	-163	282.32								
498.46	-183.64	269.35								
498.46	-203.26	254.88								
498.46	-221.74	238.97								
498.46	-238.97	221.74								
498.46	-254.88	203.26								
498.46	-269.35	183.64								
498.46	-282.32	163								
498.46	-293.72	141.45								
498.46	-303.46	119.1								
498.46	-311.52	96.09								
498.46	-317.83	72.542								
498.46	-322.36	48.588								
498.46	-325.09	24.362								
498.46	-326	2.00E-14								
498.46	-325.09	-24.362								
498.46	-322.36	-48.588								
498.46	-317.83	-72.542								
498.46	-311.52	-96.09								
498.46	-303.46	-119.1								
498.46	-293.72	-141.45								
498.46	-282.32	-163								
498.46	-269.35	-183.64								
498.46	-254.88	-203.26								
498.46	-238.97	-221.74								
498.46	-221.74	-238.97								
498.46	-203.26	-254.88								
498.46	-183.64	-269.35								
498.46	-163	-282.32								
498.46	-141.45	-293.72								
498.46	-119.1	-303.46								
498.46	-96.09	-311.52								
498.46	-72.542	-317.83								
498.46	-48.588	-322.36								
498.46	-24.362	-325.09								
473.54	-24.362	325.09								
473.54	-48.588	322.36								
473.54	-72.542	317.83								
473.54	-96.09	311.52								
473.54	-119.1	303.46								
473.54	-141.45	293.72								
473.54	-163	282.32								
473.54	-183.64	269.35								
473.54	-203.26	254.88								
473.54	-221.74	238.97								
473.54	-238.97	221.74								
473.54	-254.88	203.26								
473.54	-269.35	183.64								
473.54	-282.32	163								
473.54	-293.72	141.45								
473.54	-303.46	119.1								
473.54	-311.52	96.09								
473.54	-317.83	72.542								
473.54	-322.36	48.588								
473.54	-325.09	24.362								
473.54	-326	2.00E-14								
473.54	-325.09	-24.362								
473.54	-322.36	-48.588								
473.54	-317.83	-72.542								
473.54	-311.52	-96.09								
473.54	-303.46	-119.1								
473.54	-293.72	-141.45								
473.54	-282.32	-163								
473.54	-269.35	-183.64								
473.54	-254.88	-203.26								
473.54	-238.97	-221.74								
473.54	-221.74	-238.97								
473.54	-203.26	-254.88								
473.54	-183.64	-269.35								
473.54	-163	-282.32								
473.54	-141.45	-293.72								
473.54	-119.1	-303.46								
473.54	-96.09	-311.52								
473.54	-72.542	-317.83								
473.54	-48.588	-322.36								
473.54	-24.362	-325.09								
448.62	-24.362	325.09								
448.62	-48.588	322.36								
448.62	-72.542	317.83								
448.62	-96.09	311.52								
448.62	-119.1	303.46								
448.62	-141.45	293.72								
448.62	-163	282.32								
448.62	-183.64	269.35								
448.62	-203.26	254.88								
448.62	-221.74	238.97								
448.62	-238.97	221.74								
448.62	-254.88	203.26								
448.62	-269.35	183.64								
448.62	-282.32	163								
448.62	-293.72	141.45								
448.62	-303.46	119.1								
448.62	-311.52	96.09								
448.62	-317.83	72.542								
448.62	-322.36	48.588								
448.62	-325.09	24.362								
448.62	-326	2.00E-14								
448.62	-325.09	-24.362								
448.62	-322.36	-48.588								
448.62	-317.83	-72.542								
448.62	-311.52	-96.09								
448.62	-303.46	-119.1								
448.62	-293.72	-141.45								
448.62	-282.32	-163								
448.62	-269.35	-183.64								
448.62	-254.88	-203.26								
448.62	-238.97	-221.74								
448.62	-221.74	-238.97								
448.62	-203.26	-254.88								
448.62	-183.64	-269.35								
448.62	-163	-282.32								
448.62	-141.45	-293.72								
448.62	-119.1	-303.46								
448.62	-96.09	-311.52								
448.62	-72.542	-317.83								
448.62	-48.588	-322.36								
448.62	-24.362	-325.09								
423.69	-24.362	325.09								
423.69	-48.588	322.36								
423.69	-72.542	317.83								
423.69	-96.09	311.52								
423.69	-119.1	303.46								
423.69	-141.45	293.72								
423.69	-163	282.32								
423.69	-183.64	269.35								
423.69	-203.26	254.88								
423.69	-221.74	238.97								
423.69	-238.97	221.74								
423.69	-254.88	203.26								
423.69	-269.35	183.64								
423.69	-282.32	163								
423.69	-293.72	141.45								
423.69	-303.46	119.1								
423.69	-311.52	96.09								
423.69	-317.83	72.542								
423.69	-322.36	48.588								
423.69	-325.09	24.362								
423.69	-326	2.00E-14								
423.69	-325.09	-24.362								
423.69	-322.36	-48.588								
423.69	-317.83	-72.542								
423.69	-311.52	-96.09								
423.69	-303.46	-119.1								
423.69	-293.72	-141.45								
423.69	-282.32	-163								
423.69	-269.35	-183.64								
423.69	-254.88	-203.26								
423.69	-238.97	-221.74								
423.69	-221.74	-238.97								
423.69	-203.26	-254.88								
423.69	-183.64	-269.35								
423.69	-163	-282.32								
423.69	-141.45	-293.72								
423.69	-119.1	-303.46								
423.69	-96.09	-311.52								
423.69	-72.542	-317.83								
423.69	-48.588	-322.36								
423.69	-24.362	-325.09								
398.77	-24.362	325.09								
398.77	-48.588	322.36								
398.77	-72.542	317.83								
398.77	-96.09	311.52								
398.77	-119.1	303.46								
398.77	-141.45	293.72								
398.77	-163	282.32								
398.77	-183.64	269.35								
398.77	-203.26	254.88								
398.77	-221.74	238.97								
398.77	-238.97	221.74								
398.77	-254.88	203.26								
398.77	-269.35	183.64								
398.77	-282.32	163								
398.77	-293.72	141.45								
398.77	-303.46	119.1								
398.77	-311.52	96.09								
398.77	-317.83	72.542								
398.77	-322.36	48.588								
398.77	-325.09	24.362								
398.77	-326	2.00E-14								
398.77	-325.09	-24.362								
398.77	-322.36	-48.588								
398.77	-317.83	-72.542								
398.77	-311.52	-96.09								
398.77	-303.46	-119.1								
398.77	-293.72	-141.45								
398.77	-282.32	-163								
398.77	-269.35	-183.64								
398.77	-254.88	-203.26								
398.77	-238.97	-221.74								
398.77	-221.74	-238.97								
398.77	-203.26	-254.88								
398.77	-183.64	-269.35								
398.77	-163	-282.32								
398.77	-141.45	-293.72								
398.77	-119.1	-303.46								
398.77	-96.09	-311.52								
398.77	-72.542	-317.83								
398.77	-48.588	-322.36								
398.77	-24.362	-325.09								
373.85	-24.362	325.09								
373.85	-48.588	322.36								
373.85	-72.542	317.83								
373.85	-96.09	311.52								
373.85	-119.1	303.46								
373.85	-141.45	293.72								
373.85	-163	282.32								
373.85	-183.64	269.35								
373.85	-203.26	254.88								
373.85	-221.74	238.97								
373.85	-238.97	221.74								
373.85	-254.88	203.26								
373.85	-269.35	183.64								
373.85	-282.32	163								
373.85	-293.72	141.45								
373.85	-303.46	119.1								
373.85	-311.52	96.09								
373.85	-317.83	72.542								
373.85	-322.36	48.588								
373.85	-325.09	24.362								
373.85	-326	2.00E-14								
373.85	-325.09	-24.362								
373.85	-322.36	-48.588								
373.85	-317.83	-72.542								
373.85	-311.52	-96.09								
373.85	-303.46	-119.1								
373.85	-293.72	-141.45								
373.85	-282.32	-163								
373.85	-269.35	-183.64								
373.85	-254.88	-203.26								
373.85	-238.97	-221.74								
373.85	-221.74	-238.97								
373.85	-203.26	-254.88								
373.85	-183.64	-269.35								
373.85	-163	-282.32								
373.85	-141.45	-293.72								
373.85	-119.1	-303.46								
373.85	-96.09	-311.52								
373.85	-72.542	-317.83								
373.85	-48.588	-322.36								
373.85	-24.362	-325.09								
348.92	-24.362	325.09								
348.92	-48.588	322.36								
348.92	-72.542	317.83								
348.92	-96.09	311.52								
348.92	-119.1	303.46								
348.92	-141.45	293.72								
348.92	-163	282.32								
348.92	-183.64	269.35								
348.92	-203.26	254.88								
348.92	-221.74	238.97								
348.92	-238.97	221.74								
348.92	-254.88	203.26								
348.92	-269.35	183.64								
348.92	-282.32	163								
348.92	-293.72	141.45								
348.92	-303.46	119.1								
348.92	-311.52	96.09								
348.92	-317.83	72.542								
348.92	-322.36	48.588								
348.92	-325.09	24.362								
348.92	-326	2.00E-14								
348.92	-325.09	-24.362								
348.92	-322.36	-48.588								
348.92	-317.83	-72.542								
348.92	-311.52	-96.09								
348.92	-303.46	-119.1								
348.92	-293.72	-141.45								
348.92	-282.32	-163								
348.92	-269.35	-183.64								
348.92	-254.88	-203.26								
348.92	-238.97	-221.74								
348.92	-221.74	-238.97								
348.92	-203.26	-254.88								
348.92	-183.64	-269.35								
348.92	-163	-282.32								
348.92	-141.45	-293.72								
348.92	-119.1	-303.46								
348.92	-96.09	-311.52								
348.92	-72.542	-317.83								
348.92	-48.588	-322.36								
348.92	-24.362	-325.09								
324	-24.362	325.09								
324	-48.588	322.36								
324	-72.542	317.83								
324	-96.09	311.52								
324	-119.1	303.46								
324	-141.45	293.72								
324	-163	282.32								
324	-183.64	269.35								
324	-203.26	254.88								
324	-221.74	238.97								
324	-238.97	221.74								
324	-254.88	203.26								
324	-269.35	183.64								
324	-282.32	163								
324	-293.72	141.45								
324	-303.46	119.1								
324	-311.52	96.09								
324	-317.83	72.542								
324	-322.36	48.588								
324	-325.09	24.362								
324	-326	2.00E-14								
324	-325.09	-24.362								
324	-322.36	-48.588								
324	-317.83	-72.542								
324	-311.52	-96.09								
324	-303.46	-119.1								
324	-293.72	-141.45								
324	-282.32	-163								
324	-269.35	-183.64								
324	-254.88	-203.26								
324	-238.97	-221.74								
324	-221.74	-238.97								
324	-203.26	-254.88								
324	-183.64	-269.35								
324	-163	-282.32								
324	-141.45	-293.72								
324	-119.1	-303.46								
324	-96.09	-311.52								
324	-72.542	-317.83								
324	-48.588	-322.36								
324	-24.362	-325.09								
299.08	-24.362	325.09								
299.08	-48.588	322.36								
299.08	-72.542	317.83								
299.08	-96.09	311.52								
299.08	-119.1	303.46								
299.08	-141.45	293.72								
299.08	-163	282.32								
299.08	-183.64	269.35								
299.08	-203.26	254.88								
299.08	-221.74	238.97								
299.08	-238.97	221.74								
299.08	-254.88	203.26								
299.08	-269.35	183.64								
299.08	-282.32	163								
299.08	-293.72	141.45								
299.08	-303.46	119.1								
299.08	-311.52	96.09								
299.08	-317.83	72.542								
299.08	-322.36	48.588								
299.08	-325.09	24.362								
299.08	-326	2.00E-14								
299.08	-325.09	-24.362								
299.08	-322.36	-48.588								
299.08	-317.83	-72.542								
299.08	-311.52	-96.09								
299.08	-303.46	-119.1								
299.08	-293.72	-141.45								
299.08	-282.32	-163								
299.08	-269.35	-183.64								
299.08	-254.88	-203.26								
299.08	-238.97	-221.74								
299.08	-221.74	-238.97								
299.08	-203.26	-254.88								
299.08	-183.64	-269.35								
299.08	-163	-282.32								
299.08	-141.45	-293.72								
299.08	-119.1	-303.46								
299.08	-96.09	-311.52								
299.08	-72.542	-317.83								
299.08	-48.588	-322.36								
299.08	-24.362	-325.09								
274.15	-24.362	325.09								
274.15	-48.588	322.36								
274.15	-72.542	317.83								
274.15	-96.09	311.52								
274.15	-119.1	303.46								
274.15	-141.45	293.72								
274.15	-163	282.32								
274.15	-183.64	269.35								
274.15	-203.26	254.88								
274.15	-221.74	238.97								
274.15	-238.97	221.74								
274.15	-254.88	203.26								
274.15	-269.35	183.64								
274.15	-282.32	163								
274.15	-293.72	141.45								
274.15	-303.46	119.1								
274.15	-311.52	96.09								
274.15	-317.83	72.542								
274.15	-322.36	48.588								
274.15	-325.09	24.362								
274.15	-326	2.00E-14								
274.15	-325.09	-24.362								
274.15	-322.36	-48.588								
274.15	-317.83	-72.542								
274.15	-311.52	-96.09								
274.15	-303.46	-119.1								
274.15	-293.72	-141.45								
274.15	-282.32	-163								
274.15	-269.35	-183.64								
274.15	-254.88	-203.26								
274.15	-238.97	-221.74								
274.15	-221.74	-238.97								
274.15	-203.26	-254.88								
274.15	-183.64	-269.35								
274.15	-163	-282.32								
274.15	-141.45	-293.72								
274.15	-119.1	-303.46								
274.15	-96.09	-311.52								
274.15	-72.542	-317.83								
274.15	-48.588	-322.36								
274.15	-24.362	-325.09								
249.23	-24.362	325.09								
249.23	-48.588	322.36								
249.23	-72.542	317.83								
249.23	-96.09	311.52								
249.23	-119.1	303.46								
249.23	-141.45	293.72								
249.23	-163	282.32								
249.23	-183.64	269.35								
249.23	-203.26	254.88								
249.23	-221.74	238.97								
249.23	-238.97	221.74								
249.23	-254.88	203.26								
249.23	-269.35	183.64								
249.23	-282.32	163								
249.23	-293.72	141.45								
249.23	-303.46	119.1								
249.23	-311.52	96.09								
249.23	-317.83	72.542								
249.23	-322.36	48.588								
249.23	-325.09	24.362								
249.23	-326	2.00E-14								
249.23	-325.09	-24.362								
249.23	-322.36	-48.588								
249.23	-317.83	-72.542								
249.23	-311.52	-96.09								
249.23	-303.46	-119.1								
249.23	-293.72	-141.45								
249.23	-282.32	-163								
249.23	-269.35	-183.64								
249.23	-254.88	-203.26								
249.23	-238.97	-221.74								
249.23	-221.74	-238.97								
249.23	-203.26	-254.88								
249.23	-183.64	-269.35								
249.23	-163	-282.32								
249.23	-141.45	-293.72								
249.23	-119.1	-303.46								
249.23	-96.09	-311.52								
249.23	-72.542	-317.83								
249.23	-48.588	-322.36								
249.23	-24.362	-325.09								
224.31	-24.362	325.09								
224.31	-48.588	322.36								
224.31	-72.542	317.83								
224.31	-96.09	311.52								
224.31	-119.1	303.46								
224.31	-141.45	293.72								
224.31	-163	282.32								
224.31	-183.64	269.35								
224.31	-203.26	254.88								
224.31	-221.74	238.97								
224.31	-238.97	221.74								
224.31	-254.88	203.26								
224.31	-269.35	183.64								
224.31	-282.32	163								
224.31	-293.72	141.45								
224.31	-303.46	119.1								
224.31	-311.52	96.09								
224.31	-317.83	72.542								
224.31	-322.36	48.588								
224.31	-325.09	24.362								
224.31	-326	2.00E-14								
224.31	-325.09	-24.362								
224.31	-322.36	-48.588								
224.31	-317.83	-72.542								
224.31	-311.52	-96.09								
224.31	-303.46	-119.1								
224.31	-293.72	-141.45								
224.31	-282.32	-163								
224.31	-269.35	-183.64								
224.31	-254.88	-203.26								
224.31	-238.97	-221.74								
224.31	-221.74	-238.97								
224.31	-203.26	-254.88								
224.31	-183.64	-269.35								
224.31	-163	-282.32								
224.31	-141.45	-293.72								
224.31	-119.1	-303.46								
224.31	-96.09	-311.52								
224.31	-72.542	-317.83								
224.31	-48.588	-322.36								
224.31	-24.362	-325.09								
199.38	-24.362	325.09								
199.38	-48.588	322.36								
199.38	-72.542	317.83								
199.38	-96.09	311.52								
199.38	-119.1	303.46								
199.38	-141.45	293.72								
199.38	-163	282.32								
199.38	-183.64	269.35								
199.38	-203.26	254.88								
199.38	-221.74	238.97								
199.38	-238.97	221.74								
199.38	-254.88	203.26								
199.38	-269.35	183.64								
199.38	-282.32	163								
199.38	-293.72	141.45								
199.38	-303.46	119.1								
199.38	-311.52	96.09								
199.38	-317.83	72.542								
199.38	-322.36	48.588								
199.38	-325.09	24.362								
199.38	-326	2.00E-14								
199.38	-325.09	-24.362								
199.38	-322.36	-48.588								
199.38	-317.83	-72.542								
199.38	-311.52	-96.09								
199.38	-303.46	-119.1								
199.38	-293.72	-141.45								
199.38	-282.32	-163								
199.38	-269.35	-183.64								
199.38	-254.88	-203.26								
199.38	-238.97	-221.74								
199.38	-221.74	-238.97								
199.38	-203.26	-254.88								
199.38	-183.64	-269.35								
199.38	-163	-282.32								
199.38	-141.45	-293.72								
199.38	-119.1	-303.46								
199.38	-96.09	-311.52								
199.38	-72.542	-317.83								
199.38	-48.588	-322.36								
199.38	-24.362	-325.09								
174.46	-24.362	325.09								
174.46	-48.588	322.36								
174.46	-72.542	317.83								
174.46	-96.09	311.52								
174.46	-119.1	303.46								
174.46	-141.45	293.72								
174.46	-163	282.32								
174.46	-183.64	269.35								
174.46	-203.26	254.88								
174.46	-221.74	238.97								
174.46	-238.97	221.74								
174.46	-254.88	203.26								
174.46	-269.35	183.64								
174.46	-282.32	163								
174.46	-293.72	141.45								
174.46	-303.46	119.1								
174.46	-311.52	96.09								
174.46	-317.83	72.542								
174.46	-322.36	48.588								
174.46	-325.09	24.362								
174.46	-326	2.00E-14								
174.46	-325.09	-24.362								
174.46	-322.36	-48.588								
174.46	-317.83	-72.542								
174.46	-311.52	-96.09								
174.46	-303.46	-119.1								
174.46	-293.72	-141.45								
174.46	-282.32	-163								
174.46	-269.35	-183.64								
174.46	-254.88	-203.26								
174.46	-238.97	-221.74								
174.46	-221.74	-238.97								
174.46	-203.26	-254.88								
174.46	-183.64	-269.35								
174.46	-163	-282.32								
174.46	-141.45	-293.72								
174.46	-119.1	-303.46								
174.46	-96.09	-311.52								
174.46	-72.542	-317.83								
174.46	-48.588	-322.36								
174.46	-24.362	-325.09								
149.54	-24.362	325.09								
149.54	-48.588	322.36								
149.54	-72.542	317.83								
149.54	-96.09	311.52								
149.54	-119.1	303.46								
149.54	-141.45	293.72								
149.54	-163	282.32								
149.54	-183.64	269.35								
149.54	-203.26	254.88								
149.54	-221.74	238.97								
149.54	-238.97	221.74								
149.54	-254.88	203.26								
149.54	-269.35	183.64								
149.54	-282.32	163								
149.54	-293.72	141.45								
149.54	-303.46	119.1								
149.54	-311.52	96.09								
149.54	-317.83	72.542								
149.54	-322.36	48.588								
149.54	-325.09	24.362								
149.54	-326	2.00E-14								
149.54	-325.09	-24.362								
149.54	-322.36	-48.588								
149.54	-317.83	-72.542								
149.54	-311.52	-96.09								
149.54	-303.46	-119.1								
149.54	-293.72	-141.45								
149.54	-282.32	-163								
149.54	-269.35	-183.64								
149.54	-254.88	-203.26								
149.54	-238.97	-221.74								
149.54	-221.74	-238.97								
149.54	-203.26	-254.88								
149.54	-183.64	-269.35								
149.54	-163	-282.32								
149.54	-141.45	-293.72								
149.54	-119.1	-303.46								
149.54	-96.09	-311.52								
149.54	-72.542	-317.83								
149.54	-48.588	-322.36								
149.54	-24.362	-325.09								
124.62	-24.362	325.09								
124.62	-48.588	322.36								
124.62	-72.542	317.83								
124.62	-96.09	311.52								
124.62	-119.1	303.46								
124.62	-141.45	293.72								
124.62	-163	282.32								
124.62	-183.64	269.35								
124.62	-203.26	254.88								
124.62	-221.74	238.97								
124.62	-238.97	221.74								
124.62	-254.88	203.26								
124.62	-269.35	183.64								
124.62	-282.32	163								
124.62	-293.72	141.45								
124.62	-303.46	119.1								
124.62	-311.52	96.09								
124.62	-317.83	72.542								
124.62	-322.36	48.588								
124.62	-325.09	24.362								
124.62	-326	2.00E-14								
124.62	-325.09	-24.362								
124.62	-322.36	-48.588								
124.62	-317.83	-72.542								
124.62	-311.52	-96.09								
124.62	-303.46	-119.1								
124.62	-293.72	-141.45								
124.62	-282.32	-163								
124.62	-269.35	-183.64								
124.62	-254.88	-203.26								
124.62	-238.97	-221.74								
124.62	-221.74	-238.97								
124.62	-203.26	-254.88								
124.62	-183.64	-269.35								
124.62	-163	-282.32								
124.62	-141.45	-293.72								
124.62	-119.1	-303.46								
124.62	-96.09	-311.52								
124.62	-72.542	-317.83								
124.62	-48.588	-322.36								
124.62	-24.362	-325.09								
99.692	-24.362	325.09								
99.692	-48.588	322.36								
99.692	-72.542	317.83								
99.692	-96.09	311.52								
99.692	-119.1	303.46								
99.692	-141.45	293.72								
99.692	-163	282.32								
99.692	-183.64	269.35								
